,open,high,low,close,volume,symbol,MA20,MA50,daily_return,volatility_20,cumulative_return
2026-02-18,202.07,206.86,201.51,204.79,51003299.0,AMZN,224.18099999999998,229.3464,0.018095948297290443,0.02082291851209079,-0.07372563209552685
2026-02-19,203.8,205.6396,202.81,204.86,35669611.0,AMZN,222.8585,228.85299999999998,0.0003418135651156451,0.020806071497691918,-0.07340901895155816
2026-02-20,204.76,211.17,203.75,210.11,65881611.0,AMZN,221.647,228.5174,0.025627257639363465,0.021580590561848727,-0.04966303315391918
2026-02-23,208.095,208.43,203.11,205.27,53581508.0,AMZN,219.95250000000001,228.06439999999998,-0.023035552805673265,0.021034018102340308,-0.07155457053688541
2026-02-24,205.47,210.36,203.25,208.56,41137162.0,AMZN,218.45950000000002,227.6,0.016027670872509336,0.021665078178949183,-0.056673752770365016
2026-02-25,210.46,211.59,208.93,210.64,41346376.0,AMZN,216.7575,227.2072,0.009973149213655441,0.020653990030617818,-0.04726581934958629
2026-02-26,210.73,211.05,205.345,207.92,47756765.0,AMZN,215.00300000000001,226.8418,-0.012913026965438612,0.020692126350333722,-0.059568501515220196
2026-02-27,206.83,210.33,205.2,210.0,57422777.0,AMZN,213.41649999999998,226.59099999999998,0.010003847633705432,0.02105970507410671,-0.05016056809444114
2026-03-02,204.55,209.73,203.46,208.39,46001010.0,AMZN,211.871,226.30759999999998,-0.0076666666666667105,0.021047048129720684,-0.057442670405717156
2026-03-03,203.1,209.178,202.48,208.73,43184918.0,AMZN,210.15950000000004,226.0568,0.0016315562167090736,0.020511240148207956,-0.055904835135012876
2026-03-04,210.47,217.54,210.15,216.82,54731101.0,AMZN,209.06949999999998,225.858,0.03875820437886257,0.02276875113656275,-0.019313401782079742
2026-03-05,215.98,220.47,215.59,218.94,60943447.0,AMZN,208.36700000000002,225.6898,0.0097776957845217,0.02251957558856005,-0.009724546564747416
2026-03-06,214.99,217.32,212.53,213.21,51152716.0,AMZN,207.89299999999997,225.3854,-0.026171553850369955,0.021092601325673598,-0.035641593921027614
2026-03-09,210.45,213.82,207.11,213.49,54642926.0,AMZN,208.05149999999998,225.0124,0.0013132592279911925,0.01690590688993802,-0.034375141345153515
2026-03-10,214.19,215.65,212.43,214.33,35678834.0,AMZN,208.33200000000002,224.6514,0.003934610520399007,0.016797456763998447,-0.030575783617531327
2026-03-11,215.705,217.0,211.35,212.65,34199303.0,AMZN,208.6165,224.254,-0.007838380068119322,0.01677956068734252,-0.038174499072775814
2026-03-12,210.39,211.71,208.15,209.53,44349501.0,AMZN,208.88899999999998,223.8032,-0.01467199623794968,0.016816916354616296,-0.05228639920394407
2026-03-13,209.605,210.56,206.22,207.67,35662137.0,AMZN,209.29250000000002,223.306,-0.008877010451963985,0.01609795281290352,-0.060699262743679094
2026-03-16,208.35,212.724,207.445,211.74,42209316.0,AMZN,209.94,222.9244,0.019598401309770308,0.01648561273352962,-0.04229046994436658
2026-03-17,212.82,215.7,212.43,215.2,44969943.0,AMZN,210.6425,222.6984,0.016340795315008982,0.016637653151640376,-0.02664073454249405
2026-03-18,213.925,215.1401,208.825,209.87,37846642.0,AMZN,210.8965,222.2346,-0.024767657992564973,0.01740333388872791,-0.05074856393323979
